customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date,customer_segment,is_active
1547,Jamie,Cannon,millerpatrick@example.net,001-285-540-2621x806,23518 Camacho Drive Apt. 656,East Heatherton,New Hampshire,96796,USA,2025-10-24,Premium,False
1548,John,Oliver,qmiller@example.com,645.344.3007x45777,5183 Richard Flats Apt. 533,Gonzalezmouth,New Jersey,96786,USA,2024-11-02,Basic,True
1549,Steven,Wagner,dpowell@example.com,8257076660,526 Stacy Manor,Watsonborough,Florida,51028,USA,2025-09-16,Standard,True
1550,Tiffany,Crawford,wongjordan@example.org,+1-240-243-9684x83596,82087 Paul Forge,New Jasonshire,South Dakota,84509,USA,2024-05-24,Premium,False
1551,Thomas,Knight,angelicachase@example.net,+1-379-921-6501,6018 Tammy Meadows Suite 522,Andersonland,Michigan,17369,USA,2025-07-18,Premium,True
1552,April,Walker,meadowsvalerie@example.com,(351)577-3131x97493,76255 Stephanie Manors Suite 118,West Samuel,Nevada,82557,USA,2025-09-25,Premium,True
1553,Matthew,Reyes,bryanttaylor@example.com,283-562-8134x135,6074 Singleton Parkways,Nguyenport,Tennessee,98136,USA,2024-09-18,Standard,True
1554,Ronnie,Stewart,amber18@example.com,998.921.2558,50315 Jared Track Suite 508,Morrischester,South Carolina,74249,USA,2026-01-16,Premium,False
1555,Roy,Mcgee,smccormick@example.com,813.741.2538x3410,99766 Fisher Estate Apt. 670,New Jesse,Missouri,58251,USA,2025-11-27,Premium,True
1556,Erin,Gibson,melanie08@example.com,597.611.8200,358 Thomas Spur,South Jamesberg,Arkansas,28178,USA,2024-04-03,Premium,True
1557,Elizabeth,Kim,bcampbell@example.net,(618)747-8879x788,579 Miller Highway Apt. 794,Joneston,Missouri,77690,USA,2025-08-05,Basic,True
1558,Rebecca,Thompson,danielleduncan@example.com,808-632-7866,03265 Darlene Causeway,Ruthview,Connecticut,13167,USA,2024-08-31,Standard,True
1559,Kari,Williams,xcuevas@example.org,835.229.4957,961 Amber Turnpike,Port Jennifer,New Mexico,07544,USA,2024-09-22,Basic,True
1560,Kendra,Harris,zdaniels@example.org,(797)667-6213,1431 Figueroa Shores Apt. 489,Johnland,Idaho,07123,USA,2024-02-26,Basic,True
1561,April,Rivera,collinsteresa@example.org,(541)970-3642,13424 Kelly Road,Martinezhaven,Oregon,63723,USA,2025-12-09,Standard,False
1562,Margaret,Martin,malonekristen@example.com,+1-442-392-1017x274,75079 Young Fork Apt. 404,Velasquezchester,Vermont,84894,USA,2025-06-07,Premium,True
1563,Luis,Bishop,fjackson@example.com,(770)965-8686x237,71219 Melissa Shoal Apt. 767,Lake Michellefort,South Dakota,01983,USA,2024-02-03,Premium,True
1564,David,Lucas,vhampton@example.com,252-878-4300x3987,5949 Donna Walk Suite 849,Terryborough,Vermont,23886,USA,2024-02-07,Premium,False
1565,Jason,Perkins,nicholastrevino@example.com,770.537.5578x54576,246 Harris Parkways,East Davidburgh,Minnesota,60858,USA,2024-11-15,Standard,False
1566,Andrew,Jones,roberttorres@example.org,001-450-894-5573x149,24776 James Point Apt. 807,North Brandonview,Massachusetts,69394,USA,2025-09-24,Standard,True
1567,Megan,Rice,onelson@example.com,+1-593-599-6979x3393,768 Andrea Underpass,Boydhaven,Georgia,45786,USA,2025-03-06,Premium,True
1568,David,West,grasmussen@example.com,(922)535-0799x378,19980 Mcmahon Glens Suite 033,Gregorystad,Arkansas,71434,USA,2024-12-04,Basic,True
1569,Steven,Bright,rickywelch@example.org,+1-810-976-7778,971 Tonya Cape,Denisemouth,Kentucky,56888,USA,2025-02-25,Premium,True
1570,Stefanie,Andrews,jeffward@example.net,640.962.4261x0332,65188 Chan Creek Suite 613,New Kevin,Montana,31724,USA,2024-11-10,Basic,True
1571,Teresa,White,npowell@example.net,+1-957-426-8500,85800 Hamilton Spur Apt. 450,Calvinview,South Carolina,04263,USA,2024-09-30,Basic,True
1572,Wesley,Mcdonald,melvinlawson@example.com,934-953-6499x610,2222 Parker Lane Apt. 533,North Dylantown,Florida,60822,USA,2025-09-26,Premium,True
1573,Michael,Brown,zkirby@example.net,269.338.0514x5386,120 Peterson Avenue Apt. 069,West Michaelstad,Oregon,29211,USA,2025-12-06,Basic,False
1574,Brenda,Stanley,michellescott@example.com,(752)332-2148x94413,9933 John Common Suite 695,South Alexanderchester,Rhode Island,48910,USA,2025-08-05,Standard,True
1575,Cameron,Franco,robertrodriguez@example.org,(587)240-8117,938 Chad Island Apt. 878,Taylorshire,Kansas,01476,USA,2025-09-30,Premium,False
1576,Darlene,Tran,wardcharles@example.com,4568083191,8589 Nguyen Ridge,New Teresaview,Alabama,78388,USA,2025-12-11,Standard,True
1577,John,Acevedo,tgomez@example.com,692-970-5487,6623 Michaela Stream,Port Nathantown,Pennsylvania,85530,USA,2024-09-28,Premium,False
1578,Joseph,Myers,wardmichele@example.org,001-235-706-6566x05059,765 Medina Ports Apt. 793,New Kyleview,Iowa,61012,USA,2024-05-30,Basic,True
1579,Nancy,Bridges,bushmark@example.org,896-609-1027,42432 Craig Via Apt. 266,East Todd,Illinois,83391,USA,2026-01-25,Basic,True
1580,Andrea,Patton,adrianescobar@example.net,514.652.3780,32874 Linda Mall Suite 686,Hodgeston,West Virginia,86798,USA,2024-10-18,Standard,True
1581,Samantha,Williams,baldwinrebecca@example.net,+1-753-981-5750x15438,077 Harvey Stream,Port Julianhaven,North Dakota,15503,USA,2024-10-28,Premium,False
1582,Elizabeth,Cameron,friedmanjoseph@example.com,299-854-1710,2666 Roberts Tunnel Suite 536,South Sarah,New York,56279,USA,2025-01-03,Basic,False
1583,Michael,Oliver,christine02@example.net,444.823.8162,8491 Davis Lights Apt. 883,Robinsonmouth,Ohio,08339,USA,2025-06-28,Standard,True
1584,Nathaniel,Clark,barrettchristopher@example.org,935-661-1702,44793 Jackson Extensions Apt. 917,Joneschester,Oklahoma,21535,USA,2025-12-17,Standard,True
1585,George,Boyd,elizabeth84@example.net,613.957.4087,73972 Garcia Oval Suite 657,Lawrenceton,Missouri,16846,USA,2025-03-01,Premium,True
1586,Rachel,Yang,edward11@example.net,6953455192,86348 Smith Meadow Apt. 706,Catherineville,Maryland,40600,USA,2024-10-11,Premium,True
1587,Jason,Sanchez,megan01@example.com,(991)846-1641x5733,91341 Hunter Bridge Apt. 719,Timothyville,Texas,39703,USA,2026-01-03,Premium,True
1588,Michael,Collins,corey95@example.com,+1-438-873-6807,180 Allen Pike Apt. 684,Port Taylor,Hawaii,26109,USA,2025-06-22,Premium,False
1589,Nicole,Morrow,bryantandre@example.com,001-364-245-0300x6045,733 Anthony Park,Allenberg,New Jersey,24532,USA,2024-06-10,Basic,True
1590,Jamie,Crawford,uaustin@example.org,532-760-5904x735,65493 Tammy Via,Michelleshire,New Jersey,25382,USA,2025-09-21,Basic,False
1591,Kevin,Wood,ericareed@example.net,001-964-426-0600,0514 Danny Walk Suite 411,Lake Jamesstad,Nebraska,41195,USA,2025-08-12,Standard,False
1592,Brandon,Davidson,helenglass@example.org,(900)562-8922x38435,458 Eric Circles Suite 475,New Joseph,New Hampshire,60587,USA,2024-11-04,Premium,True
1593,Raymond,Edwards,zacharywaters@example.net,+1-595-363-8367x66570,22133 Kelly Fords,Gregoryport,Maine,97113,USA,2025-03-05,Standard,True
1594,Jason,Mcguire,erica57@example.com,001-488-739-6838,4309 Sharon Spurs,Port Matthew,California,46634,USA,2024-03-22,Standard,True
1595,Tracy,Frazier,kristine60@example.com,+1-799-824-7157,80103 Francisco Cove,East Brandi,Mississippi,14474,USA,2024-06-19,Basic,True
1596,Colin,Li,derekhernandez@example.com,614-722-6326x214,1504 Martinez River,Freemanmouth,New York,72649,USA,2025-02-24,Premium,True
1597,Lisa,Cannon,sheltondanielle@example.net,832-568-4232,4690 James Loaf Apt. 105,Millermouth,Kansas,23568,USA,2024-07-06,Standard,True
1598,Jacqueline,Garcia,matthew27@example.net,001-576-226-0235x6409,919 Smith Square Suite 796,Lake Alicia,Connecticut,75145,USA,2025-06-17,Standard,False
1599,David,Kline,anna74@example.com,323-719-0024,75863 Clark Ford Apt. 270,New Kimberly,Pennsylvania,79738,USA,2024-12-10,Basic,True
1600,Ricky,Hamilton,ilamb@example.com,+1-843-711-6210,9473 Gross Spur,Kaitlynland,Alaska,45054,USA,2024-11-02,Premium,True
1601,Scott,Jones,randolpherin@example.net,001-927-559-6088x95869,434 Jacob Greens Suite 521,West Jasmine,Oklahoma,57286,USA,2024-03-08,Premium,False
1602,Roger,Day,shermanpaula@example.org,+1-304-609-9915,0508 Smith Common,Lake Joseph,South Dakota,36251,USA,2025-08-10,Premium,False
1603,Evan,Guzman,ystout@example.com,412-626-4725x439,96042 Johnson Corner Suite 442,Emilyshire,Vermont,92488,USA,2025-11-01,Basic,True
1604,Jessica,Jefferson,karen27@example.com,620.491.8812x24661,702 Cathy Ville,Matthewstown,Rhode Island,57559,USA,2025-07-09,Standard,True
1605,John,Delacruz,guerragina@example.net,417-753-3170,79708 Williams Rue,South Kathryn,Minnesota,72635,USA,2025-01-24,Premium,True
1606,Hector,Richardson,imiller@example.org,+1-615-933-3003x25696,33115 Brooke Parkway Apt. 948,Ericchester,Tennessee,57170,USA,2024-07-04,Basic,True
1607,Christopher,Turner,andresgilmore@example.net,7345913156,7136 Barnes Squares Apt. 514,Garyhaven,Wisconsin,84244,USA,2024-05-17,Basic,True
1608,Jason,Keith,mariahhunt@example.com,001-729-579-9349x6577,2197 Tiffany Loaf,Adamchester,Maine,12079,USA,2024-05-23,Premium,False
1609,James,Holt,morrisblake@example.com,978-230-7501x632,491 Garcia Brook,Davidfurt,Illinois,54687,USA,2026-01-27,Standard,True
1610,Kenneth,Marshall,jessicalopez@example.com,654-836-7687x967,269 Fletcher Avenue Apt. 333,South Christina,Oklahoma,97055,USA,2025-10-17,Premium,True
1611,Sherry,Pierce,lisagallegos@example.org,(667)319-9614,47561 Stevenson Underpass Apt. 849,Theresaberg,Montana,04334,USA,2025-10-30,Premium,True
1612,Robert,Gilmore,taraellis@example.com,001-461-541-0966x159,578 Rhonda Parkways,Lauraton,Nevada,75009,USA,2024-02-13,Basic,True
1613,James,Cervantes,justingoodman@example.com,001-711-320-2730x2385,207 Dylan Cape,East Nathan,Oklahoma,20174,USA,2024-07-23,Premium,True
1614,Jeffrey,Weaver,carlos13@example.net,001-999-477-3879x27876,0842 Brittany Lights,Murphyport,Kentucky,90455,USA,2024-08-22,Standard,True
1615,Laura,Bennett,bnelson@example.com,(306)981-4849,29811 Alejandro Avenue,Johnborough,Pennsylvania,16182,USA,2024-09-13,Basic,True
1616,Rachel,Riley,fischercharles@example.net,296.633.0507x495,27192 Douglas Pike Suite 416,Lake Nicholasborough,Utah,54040,USA,2025-10-22,Standard,True
1617,Harold,Rivas,tina16@example.org,(638)313-7057,76226 Burke Crossing,Davidside,Indiana,69495,USA,2024-10-30,Standard,False
1618,Christopher,Reynolds,trevor11@example.com,246-468-4713x2901,8511 Fox Crest,North Justinton,Florida,25577,USA,2025-09-18,Basic,True
1619,Julie,Wright,cynthia96@example.net,(489)501-4081,3167 Foster Divide Suite 168,South Allison,South Dakota,73213,USA,2025-04-08,Premium,False
1620,Joshua,Mcdonald,imullen@example.org,+1-938-534-7705x104,802 Shelly Forge,Lake Christianport,North Carolina,23137,USA,2024-09-30,Basic,True
1621,Crystal,Foley,joann04@example.com,269-278-9425x9634,768 John Lake,North Jonathanstad,Colorado,87876,USA,2024-04-09,Standard,True
1622,James,Williams,ramospaul@example.com,870-661-6684,098 Martinez Inlet,New Danielfurt,Oregon,52037,USA,2025-05-16,Standard,True
1623,Donald,Norman,penny05@example.com,424.277.2139x636,0494 Thomas Squares,Port James,South Carolina,04246,USA,2024-03-21,Basic,True
1624,Scott,Hale,hhenderson@example.com,772.618.5893,7057 Margaret Unions,Port Robert,Missouri,45912,USA,2024-11-26,Premium,True
1625,Melody,Steele,beckerleslie@example.com,(271)757-1112x07018,9679 Linda Lodge,West Jennifer,Michigan,18490,USA,2024-10-27,Premium,True
1626,Steven,Miller,dawsonruth@example.org,359.884.8086,43422 Fernandez Forge,Port Miranda,Vermont,90931,USA,2024-02-04,Premium,True
1627,Calvin,Allen,alecsmith@example.org,3376658490,6502 Cole Overpass,Lake Joditon,South Carolina,43087,USA,2025-05-21,Standard,True
1628,Brian,Fleming,kmoss@example.org,863-669-1991x838,2696 Robert Fields,Mckayfort,California,60193,USA,2026-01-14,Standard,True
1629,Jenna,Flores,rbaldwin@example.net,001-342-669-1548x978,245 Laura Terrace,Johnsonton,Ohio,62429,USA,2024-10-21,Premium,True
1630,Sarah,Williams,smartin@example.net,288-386-7895,193 Brown Harbors,West Nancytown,Connecticut,32057,USA,2024-09-03,Basic,False
1631,Mary,Ochoa,jason28@example.net,001-414-504-6247x86357,273 Brandon Shore Apt. 345,Kylehaven,Maine,33137,USA,2025-09-15,Premium,True
1632,Gregory,Brown,grimesbrittney@example.com,+1-368-661-7730x790,6170 Wilson Terrace Apt. 356,West Timothy,Montana,17932,USA,2024-03-26,Premium,False
1633,Brian,Cowan,thomasanthony@example.com,001-595-250-0044x41566,727 Hamilton Unions Apt. 021,Floresshire,Idaho,74079,USA,2024-07-15,Basic,True
1634,Anne,Johnson,stephenwilson@example.org,+1-476-507-2032x4893,5677 Walls Loaf Suite 324,Port Kellyport,Georgia,55363,USA,2025-06-20,Standard,True
1635,Tiffany,Munoz,clayscott@example.com,+1-446-658-5785x6451,9346 Melanie Ridges,Christopherstad,Georgia,24564,USA,2025-07-04,Basic,True
1636,Adrienne,Hester,markmiller@example.com,986.834.1448x7774,710 Carlos Plain,Phelpsburgh,New York,64261,USA,2025-12-11,Premium,True
1637,Ashley,Barnes,goldenelizabeth@example.net,467.342.0505x78462,46518 Mathews Trail Apt. 531,North Kelly,California,89191,USA,2025-11-29,Premium,True
1638,Jesus,Boyd,ihanson@example.net,001-768-565-1466x0170,0155 Jack Inlet Apt. 246,Matthewstad,Virginia,64243,USA,2025-04-12,Basic,True
1639,Shaun,Bauer,samanthawilson@example.net,320.222.7113,14980 Jennifer Place,Scottmouth,Michigan,47675,USA,2025-01-13,Standard,True
1640,Gabrielle,Wright,edwardwhite@example.net,632-518-3669,808 Price Path Suite 329,Staffordhaven,Louisiana,99715,USA,2024-10-19,Standard,True
1641,Ronald,Wells,stevengarrett@example.com,869-284-5989x0906,8306 Sandra Manors Suite 658,Thompsonview,Louisiana,39892,USA,2024-11-30,Standard,True
1642,Rebecca,Booker,thomasalyssa@example.com,(209)327-4939,20215 Vanessa Rue,Christianfurt,North Carolina,37055,USA,2024-02-26,Premium,False
1643,Mark,Larsen,kcaldwell@example.org,400.487.7751x9003,73478 Allen Meadow Suite 484,Nelsonbury,California,08609,USA,2025-10-28,Premium,True
1644,Linda,Clark,traceygardner@example.net,(443)376-7305x858,459 Gardner Dam Suite 312,East Michaelstad,North Carolina,66275,USA,2025-05-23,Premium,True
1645,April,Moss,hannahsmith@example.net,241-925-7067,244 Turner Views Suite 597,North Jerryville,Mississippi,99425,USA,2025-07-24,Basic,True
1646,Wanda,Mcbride,rclark@example.org,(642)864-5963,8310 James Key Suite 872,Leeburgh,Vermont,62569,USA,2024-10-30,Basic,True
1647,Austin,Lopez,obrienpaul@example.org,202-938-7288,6497 Nicholas Road,Bethtown,Washington,96699,USA,2025-07-16,Standard,True
1648,Crystal,Hart,ralvarado@example.org,001-935-262-3950x2111,08222 Michael Curve,North Amber,Kansas,75980,USA,2025-08-13,Basic,False
1649,Michael,Odom,riceallison@example.com,(361)371-0147x82475,90665 Jill Passage Suite 760,South Stacy,Illinois,16376,USA,2024-12-27,Premium,True
1650,Andrew,Calderon,brian45@example.org,(832)670-5241x6945,667 Mejia Shoals Suite 691,Gabrielhaven,Maryland,01596,USA,2024-02-15,Premium,True
1651,Adam,Mckee,hooddaniel@example.com,537-484-7107x382,8337 Deleon Expressway,Port Wendy,Washington,31343,USA,2024-08-28,Standard,True
1652,Mark,Wilson,david76@example.com,386.861.0000x591,479 Cindy Road,West William,Oregon,11673,USA,2024-09-10,Premium,True
1653,Brian,Foster,ostuart@example.org,555-380-0875x75751,823 Brown Streets,Joshuafurt,Ohio,84151,USA,2024-10-07,Basic,True
1654,Allen,Contreras,sanchezmichael@example.net,318-942-9326x4570,37010 Ward Locks Apt. 549,Millerfort,Oregon,31034,USA,2024-04-03,Standard,True
1655,Courtney,Ferguson,pmartin@example.com,856.899.9060x418,566 Christopher Street,New Barbara,Colorado,93056,USA,2024-02-15,Basic,False
1656,Valerie,Edwards,xtorres@example.net,309.675.3363,969 Zachary Lodge,Lake Thomasfurt,Ohio,57121,USA,2024-07-20,Basic,True
1657,John,Stewart,lauren64@example.net,+1-522-706-9925x58300,875 Sims Gardens,Julieville,Washington,05637,USA,2025-03-01,Premium,True
1658,April,Cameron,tina83@example.org,+1-527-427-7834x079,167 Rachel Overpass,Wadeville,Alabama,30111,USA,2024-09-09,Basic,True
1659,Bradley,Brown,bwiggins@example.org,245.274.1791x8480,13302 Joshua Plaza,West Ruthland,Colorado,95743,USA,2025-10-31,Standard,False
1660,Phyllis,Davenport,danielguerrero@example.net,001-719-827-7244x3764,468 Nathaniel Spurs,East Rhonda,Michigan,81901,USA,2025-09-14,Premium,True
1661,Scott,Freeman,ariascrystal@example.net,548-571-9290,656 Ashley Place,Stephensland,Florida,49914,USA,2024-12-11,Basic,True
1662,Robert,Jensen,cruzmegan@example.net,(677)808-6657,775 Henry Orchard Apt. 800,Floreschester,North Dakota,17947,USA,2024-06-30,Premium,True
1663,Diana,Wright,oyoung@example.net,847.741.2678,73854 Smith Summit Suite 217,East Carl,Indiana,00898,USA,2025-06-11,Premium,False
1664,Martin,Yates,laurenromero@example.org,(229)555-7693,079 Marissa Spring Apt. 623,West Joycebury,Wyoming,40682,USA,2024-09-17,Basic,True
1665,Colleen,Hart,dcollins@example.org,+1-784-886-7117x2498,3650 Garcia Divide,Maynardburgh,Louisiana,01921,USA,2025-02-28,Standard,True
1666,Catherine,Martin,tbrown@example.org,(315)966-7019,1045 Jennifer Cape,Patrickhaven,Rhode Island,72632,USA,2026-01-27,Basic,True
1667,Elizabeth,Johnson,christiangarcia@example.net,001-360-950-3461,1741 Russell Key,Kevinland,Idaho,32918,USA,2025-11-30,Basic,True
1668,Jamie,Rollins,brenda64@example.net,+1-815-666-3036x338,0074 Clark Fall Suite 019,South Michaelfurt,Kentucky,60929,USA,2024-02-17,Basic,False
1669,Lindsay,Curtis,orichard@example.net,878.613.4145x2448,535 Ashley Skyway,Jamesstad,West Virginia,99707,USA,2024-03-31,Premium,True
1670,Martha,Ramirez,mhurley@example.org,+1-346-451-3271x004,3847 Jessica Points Apt. 920,Brandonville,Missouri,28192,USA,2024-08-05,Standard,True
1671,Ashley,Navarro,donnameyers@example.com,(359)332-8657,491 William Summit,North Nicole,Nevada,23201,USA,2025-12-09,Premium,True
1672,John,Patel,rhondahaney@example.net,(945)816-7917,960 Oliver Corner,South Donaldberg,Kansas,30437,USA,2025-08-01,Standard,True
1673,Mark,Martinez,michaelmiller@example.com,256.628.7245,414 Ortega Course,Pierceside,Texas,80440,USA,2025-03-26,Standard,True
1674,Glen,Herrera,kellyhughes@example.org,863-662-9703,22322 Moore Meadows Apt. 783,Huntland,Hawaii,45118,USA,2024-08-15,Standard,False
1675,Dalton,Peterson,sarahstrickland@example.net,675-590-4474x176,1057 Contreras Bypass Suite 525,East Beth,South Dakota,17304,USA,2024-08-28,Standard,True
1676,Kent,Adams,joshuabrooks@example.net,001-655-908-9775,815 Johnson Meadow,Thompsontown,Connecticut,93027,USA,2024-12-31,Premium,True
1677,Sheila,Lopez,james77@example.org,394-787-2484x926,305 Dunn Stream,Port Tinaton,North Carolina,23516,USA,2024-02-18,Premium,True
1678,Jenny,Davidson,wheelerwyatt@example.org,(609)425-2109,547 Jason Stream,South Michelle,Pennsylvania,17632,USA,2025-05-03,Premium,True
1679,Meghan,Carpenter,lesliejohnson@example.net,(527)798-2579,26032 Kevin Plaza Apt. 770,East Timothyside,Connecticut,64820,USA,2024-04-24,Premium,False
1680,Kristin,Williams,jweaver@example.com,(708)388-9592x0851,86600 Levy Highway,Samanthaville,Wyoming,58439,USA,2024-04-27,Standard,True
1681,Nathaniel,Aguilar,youngkenneth@example.net,001-873-672-5901x2599,3297 Fuller Club,Larryburgh,Washington,74816,USA,2025-07-21,Standard,True
1682,Kathryn,Morgan,linda19@example.com,570.807.1910x353,9217 James Branch,Karenland,Mississippi,42514,USA,2025-03-22,Basic,True
1683,Suzanne,Galvan,hfisher@example.net,+1-343-787-0611x5421,192 Nguyen Prairie Suite 173,South Destiny,Nevada,40539,USA,2025-04-03,Premium,False
1684,David,Walker,kristinavalenzuela@example.org,001-601-698-0110x63822,65495 Elizabeth Rest,Lake Bethhaven,Tennessee,87522,USA,2024-10-15,Standard,False
1685,Michele,Brown,wgeorge@example.com,669.580.3459,9408 Charlene Cliff,North Robertmouth,Montana,80877,USA,2025-03-28,Standard,True
1686,Clarence,Nichols,jacobmata@example.org,567-292-6640,0599 Diana Meadows Suite 081,South Sethton,Oregon,14205,USA,2025-01-10,Premium,True
1687,Claire,Wood,ballardvictoria@example.net,(608)765-3749,839 Christopher Lakes Suite 654,West Samantha,North Carolina,14394,USA,2025-10-09,Basic,True
1688,Dylan,Ewing,smithcourtney@example.net,001-386-932-0197x0307,32558 Christopher Streets Apt. 277,Garciastad,Connecticut,72003,USA,2024-02-24,Basic,True
